transaction_id,customer_id,transaction_date,transaction_type,category,channel,amount,balance_after
TXN1018109,CUST102248,2024-03-14,Debit,Utilities,ATM,2615.06,15547.49
TXN1020364,CUST102527,2024-03-14,Debit,Investment,Net Banking,2773.64,93932.44
TXN1015219,CUST101890,2024-03-14,Debit,Shopping,UPI,1011.59,7066.79
TXN1012911,CUST101603,2024-03-14,Debit,EMI,UPI,9613.29,2395.5
TXN1027285,CUST103405,2024-03-14,Debit,Shopping,Debit Card,15772.46,79000.28
TXN1027956,CUST103490,2024-03-14,Debit,Shopping,Credit Card,17205.89,332772.76
TXN1021883,CUST102722,2024-03-14,Debit,EMI,UPI,30560.01,237997.45
TXN1031486,CUST103931,2024-03-14,Debit,Utilities,ATM,7353.78,29174.08
TXN1033811,CUST104215,2024-03-14,Debit,EMI,Net Banking,7639.61,6083.51
TXN1025577,CUST103187,2024-03-14,Debit,Transfer Out,Net Banking,6450.62,59327.75
TXN1032052,CUST103999,2024-03-14,Debit,Transfer Out,Debit Card,5583.64,13046.41
TXN1029829,CUST103721,2024-03-14,Credit,Refund,UPI,7968.83,17592.46
TXN1020084,CUST102494,2024-03-14,Credit,Refund,UPI,11689.87,49307.75
TXN1009303,CUST101156,2024-03-14,Debit,Dining,UPI,4326.29,16389.62
TXN1025585,CUST103187,2024-03-14,Credit,Salary,Debit Card,92740.6,244836.63
TXN1013262,CUST101646,2024-03-14,Debit,Dining,UPI,6159.82,69132.55
TXN1038567,CUST104812,2024-03-14,Credit,Transfer In,UPI,1255.71,55353.65
TXN1034796,CUST104339,2024-03-14,Debit,Transfer Out,UPI,14431.5,46075.87
TXN1013969,CUST101736,2024-03-14,Debit,ATM Withdrawal,Net Banking,7076.26,54218.32
TXN1027342,CUST103411,2024-03-14,Debit,Travel,Net Banking,7647.73,50209.32
TXN1022004,CUST102738,2024-03-14,Debit,Investment,Net Banking,531.44,35811.48
TXN1010654,CUST101330,2024-03-14,Debit,Travel,Debit Card,3077.01,25555.82
TXN1007038,CUST100873,2024-03-14,Credit,Salary,Debit Card,40630.96,151488.63
TXN1016774,CUST102082,2024-03-15,Debit,ATM Withdrawal,Branch,8741.55,126926.16
TXN1037634,CUST104697,2024-03-15,Credit,Salary,Debit Card,21432.97,62917.32
TXN1032410,CUST104044,2024-03-15,Debit,Shopping,Debit Card,8222.64,57551.02
TXN1021886,CUST102723,2024-03-15,Debit,ATM Withdrawal,Net Banking,1742.34,22154.66
TXN1019799,CUST102460,2024-03-15,Debit,Dining,Credit Card,10803.25,38623.34
TXN1037570,CUST104690,2024-03-15,Debit,EMI,ATM,9919.7,37079.2
TXN1016573,CUST102056,2024-03-15,Debit,Shopping,UPI,3938.35,129920.59
TXN1033645,CUST104195,2024-03-15,Credit,Transfer In,Net Banking,4670.88,15482.89
TXN1027955,CUST103490,2024-03-15,Debit,ATM Withdrawal,Credit Card,24525.41,520933.38
TXN1023645,CUST102943,2024-03-15,Credit,Salary,UPI,69652.93,270543.54
TXN1032985,CUST104117,2024-03-15,Debit,Transfer Out,UPI,2847.9,12430.45
TXN1021541,CUST102679,2024-03-15,Debit,EMI,Credit Card,2363.62,89109.74
TXN1019928,CUST102475,2024-03-15,Debit,Shopping,Net Banking,3071.02,9456.43
TXN1022494,CUST102801,2024-03-15,Debit,Utilities,UPI,141.38,37444.05
TXN1024819,CUST103090,2024-03-15,Credit,Refund,Net Banking,6144.65,17283.44
TXN1001799,CUST100232,2024-03-15,Debit,Dining,UPI,16684.58,129795.41
TXN1002740,CUST100344,2024-03-15,Debit,Insurance,Branch,990.63,31869.73
TXN1001856,CUST100239,2024-03-15,Debit,Shopping,Debit Card,23920.54,87738.21
TXN1032454,CUST104049,2024-03-15,Debit,Dining,UPI,2007.32,118759.0
TXN1001372,CUST100179,2024-03-15,Debit,Investment,UPI,11977.05,50954.49
TXN1002320,CUST100293,2024-03-15,Debit,Insurance,Net Banking,3524.22,36072.06
TXN1023887,CUST102977,2024-03-15,Debit,Transfer Out,UPI,15475.12,21670.61
TXN1000339,CUST100043,2024-03-15,Debit,Shopping,UPI,13139.36,32631.87
TXN1028858,CUST103599,2024-03-15,Credit,Transfer In,Net Banking,7957.31,80520.0
TXN1031383,CUST103917,2024-03-15,Debit,Travel,UPI,4544.22,225385.69
TXN1001662,CUST100215,2024-03-15,Credit,Salary,Branch,57589.74,133396.5
TXN1027702,CUST103458,2024-03-15,Debit,Transfer Out,Net Banking,735.65,12603.92
TXN1019524,CUST102426,2024-03-15,Debit,Transfer Out,UPI,15904.89,33181.3
TXN1026939,CUST103361,2024-03-15,Debit,EMI,Debit Card,10081.2,13770.27
TXN1024459,CUST103046,2024-03-15,Debit,EMI,UPI,13210.86,61814.49
TXN1002347,CUST100297,2024-03-15,Debit,EMI,Credit Card,11633.02,19506.88
TXN1017368,CUST102151,2024-03-15,Debit,Shopping,UPI,6307.44,62323.04
TXN1025160,CUST103135,2024-03-15,Debit,EMI,UPI,2526.43,74200.8
TXN1037912,CUST104731,2024-03-15,Debit,Shopping,UPI,16123.51,8722.25
TXN1016792,CUST102084,2024-03-15,Debit,EMI,Debit Card,6934.55,49382.78
TXN1031092,CUST103878,2024-03-15,Debit,Dining,Net Banking,2350.81,18951.91
TXN1036038,CUST104495,2024-03-15,Credit,Salary,UPI,83178.21,156529.93
TXN1001245,CUST100162,2024-03-15,Credit,Salary,Credit Card,36894.84,134347.85
TXN1030626,CUST103823,2024-03-15,Credit,Salary,ATM,30765.62,98139.96
TXN1022236,CUST102768,2024-03-15,Debit,EMI,UPI,6333.53,22069.17
TXN1019016,CUST102361,2024-03-15,Debit,Utilities,Net Banking,3174.36,11709.41
TXN1032722,CUST104084,2024-03-15,Debit,Transfer Out,UPI,6398.68,26674.28
TXN1036329,CUST104530,2024-03-15,Credit,Salary,UPI,45741.67,201829.56
TXN1033298,CUST104154,2024-03-15,Debit,ATM Withdrawal,ATM,10257.41,92453.86
TXN1019381,CUST102407,2024-03-15,Debit,Dining,Debit Card,3382.12,20615.2
TXN1001826,CUST100235,2024-03-15,Debit,Insurance,Branch,5443.16,15116.86
TXN1020488,CUST102543,2024-03-15,Debit,Shopping,UPI,8723.08,66858.77
TXN1032323,CUST104035,2024-03-15,Credit,Salary,Debit Card,27685.46,47280.68
TXN1021357,CUST102653,2024-03-15,Debit,Insurance,UPI,9967.04,117937.72
TXN1002695,CUST100337,2024-03-15,Credit,Transfer In,Net Banking,31442.86,284903.03
TXN1019664,CUST102442,2024-03-15,Debit,Utilities,Net Banking,2885.01,42115.9
TXN1037531,CUST104686,2024-03-15,Debit,EMI,Debit Card,5894.56,117129.95
TXN1033454,CUST104172,2024-03-15,Credit,Transfer In,UPI,10693.06,44120.5
TXN1023250,CUST102898,2024-03-15,Debit,Shopping,Debit Card,10263.56,39994.61
TXN1024170,CUST103009,2024-03-15,Debit,EMI,Debit Card,1347.36,59468.11
TXN1033552,CUST104183,2024-03-15,Debit,Investment,Net Banking,11320.88,4172.87
TXN1021663,CUST102693,2024-03-15,Debit,Travel,ATM,6146.02,88269.94
TXN1019715,CUST102449,2024-03-15,Debit,Dining,UPI,16281.27,55572.06
TXN1002827,CUST100354,2024-03-15,Debit,Shopping,Credit Card,10661.51,61958.18
TXN1018047,CUST102241,2024-03-15,Credit,Refund,UPI,19176.57,116223.02
TXN1026202,CUST103266,2024-03-15,Credit,Refund,UPI,1021.63,24746.4
TXN1025882,CUST103226,2024-03-15,Credit,Salary,UPI,17676.1,67418.82
TXN1017494,CUST102168,2024-03-15,Credit,Salary,Net Banking,15098.17,64545.11
TXN1020680,CUST102567,2024-03-15,Debit,Investment,UPI,693.38,9436.74
TXN1001290,CUST100168,2024-03-15,Debit,ATM Withdrawal,ATM,39234.57,282258.59
TXN1002867,CUST100359,2024-03-15,Debit,Utilities,ATM,35386.73,175100.11
TXN1019277,CUST102395,2024-03-15,Credit,Salary,Credit Card,9567.69,28207.98
TXN1022902,CUST102853,2024-03-15,Debit,Transfer Out,UPI,271.62,37106.31
TXN1019988,CUST102483,2024-03-15,Debit,Shopping,Net Banking,696.0,7515.36
TXN1025829,CUST103219,2024-03-15,Debit,Travel,Net Banking,7049.51,42002.72
TXN1018477,CUST102292,2024-03-15,Debit,Travel,Debit Card,18044.16,124716.33
TXN1028577,CUST103564,2024-03-15,Debit,Insurance,UPI,15854.32,110795.37
TXN1031613,CUST103947,2024-03-15,Credit,Salary,Net Banking,55000.74,103542.16
TXN1019317,CUST102399,2024-03-15,Debit,ATM Withdrawal,Net Banking,530.09,38864.88
TXN1028545,CUST103559,2024-03-15,Debit,ATM Withdrawal,UPI,2161.19,13507.59
TXN1017265,CUST102140,2024-03-15,Credit,Transfer In,Debit Card,16010.23,63068.33
TXN1032058,CUST104000,2024-03-15,Debit,Shopping,Credit Card,2187.65,146948.08
TXN1018394,CUST102282,2024-03-15,Credit,Salary,UPI,47096.23,180218.64
TXN1001229,CUST100160,2024-03-15,Debit,Utilities,Net Banking,3379.69,8597.07
TXN1023617,CUST102940,2024-03-15,Debit,Utilities,Net Banking,701.28,25174.36
TXN1020023,CUST102487,2024-03-15,Debit,Travel,UPI,2674.61,19153.82
TXN1017098,CUST102120,2024-03-15,Debit,EMI,Debit Card,10557.74,75302.86
TXN1025497,CUST103178,2024-03-15,Debit,Shopping,Branch,14170.36,121383.59
TXN1018835,CUST102335,2024-03-15,Credit,Refund,Credit Card,4975.42,130783.58
TXN1036141,CUST104508,2024-03-15,Debit,Travel,Debit Card,25793.6,199004.49
TXN1026667,CUST103325,2024-03-15,Credit,Salary,ATM,20835.92,78475.02
TXN1036277,CUST104525,2024-03-15,Debit,ATM Withdrawal,ATM,13170.24,82549.93
TXN1033196,CUST104141,2024-03-15,Debit,Shopping,Branch,5821.48,426481.09
TXN1028761,CUST103586,2024-03-15,Debit,Shopping,UPI,15910.16,115009.94
TXN1017840,CUST102213,2024-03-15,Debit,Dining,UPI,9276.45,33840.09
TXN1023836,CUST102969,2024-03-15,Debit,Shopping,Net Banking,8763.52,47909.35
TXN1028423,CUST103546,2024-03-15,Debit,Travel,Net Banking,2218.29,89460.31
TXN1037075,CUST104628,2024-03-15,Debit,EMI,Net Banking,9756.31,32446.07
TXN1017849,CUST102214,2024-03-15,Credit,Salary,Net Banking,53691.43,108330.79
TXN1022117,CUST102754,2024-03-15,Debit,Dining,ATM,15019.36,259123.63
TXN1029324,CUST103656,2024-03-15,Credit,Transfer In,UPI,21740.06,70981.34
TXN1016887,CUST102094,2024-03-15,Debit,EMI,UPI,9643.4,80291.12
TXN1037059,CUST104625,2024-03-15,Credit,Salary,Credit Card,31341.12,55367.74
TXN1029783,CUST103716,2024-03-15,Debit,Utilities,UPI,3459.47,27177.94
TXN1002470,CUST100310,2024-03-15,Debit,ATM Withdrawal,ATM,1079.61,8640.34
TXN1030361,CUST103788,2024-03-15,Debit,ATM Withdrawal,UPI,18633.06,10841.56
TXN1022968,CUST102862,2024-03-15,Debit,Transfer Out,ATM,3533.64,21491.95
TXN1000941,CUST100122,2024-03-15,Credit,Salary,UPI,8592.49,27941.58
TXN1022375,CUST102785,2024-03-15,Debit,ATM Withdrawal,Branch,4211.1,73673.82
TXN1027111,CUST103383,2024-03-15,Credit,Transfer In,ATM,31196.19,370801.65
TXN1032189,CUST104016,2024-03-15,Debit,Utilities,UPI,11433.34,94463.02
TXN1019042,CUST102364,2024-03-15,Debit,EMI,Debit Card,3238.99,23544.13
TXN1020585,CUST102557,2024-03-15,Debit,Insurance,UPI,4252.07,132981.08
TXN1014172,CUST101759,2024-03-15,Debit,Shopping,UPI,2445.05,49000.18
TXN1008756,CUST101087,2024-03-15,Debit,Shopping,UPI,19498.47,98229.97
TXN1004801,CUST100594,2024-03-15,Debit,Utilities,Credit Card,818.25,89928.26
TXN1012667,CUST101575,2024-03-15,Credit,Transfer In,UPI,4301.18,13487.13
TXN1008979,CUST101113,2024-03-15,Debit,Utilities,UPI,5460.65,88586.66
TXN1015550,CUST101927,2024-03-15,Debit,EMI,ATM,5050.62,84316.84
TXN1006447,CUST100798,2024-03-15,Debit,Shopping,Net Banking,17845.65,114525.62
TXN1038339,CUST104783,2024-03-15,Debit,Dining,Credit Card,2924.74,64541.38
TXN1013959,CUST101735,2024-03-15,Debit,Shopping,UPI,6769.99,106506.94
TXN1006273,CUST100779,2024-03-15,Debit,EMI,UPI,480.16,10142.41
TXN1034942,CUST104359,2024-03-15,Debit,Dining,Net Banking,1950.35,17715.21
TXN1007058,CUST100875,2024-03-15,Debit,Dining,UPI,8289.34,229475.66
TXN1005576,CUST100689,2024-03-15,Debit,Insurance,Net Banking,5601.97,98905.1
TXN1010029,CUST101248,2024-03-15,Debit,Shopping,UPI,2447.59,48908.65
TXN1000335,CUST100042,2024-03-15,Debit,Travel,UPI,2873.86,46717.86
TXN1015579,CUST101930,2024-03-15,Debit,Shopping,Debit Card,4824.91,46588.43
TXN1011466,CUST101427,2024-03-15,Credit,Salary,UPI,16101.53,41030.77
TXN1016075,CUST101993,2024-03-15,Debit,Transfer Out,Debit Card,597.01,21911.65
TXN1035557,CUST104434,2024-03-15,Debit,Dining,UPI,3251.68,33279.81
TXN1040068,CUST104999,2024-03-15,Debit,Shopping,Debit Card,247.19,5542.37
TXN1007826,CUST100970,2024-03-15,Debit,EMI,UPI,6998.92,181795.16
TXN1012413,CUST101543,2024-03-15,Debit,Insurance,UPI,8732.07,85795.52
TXN1010615,CUST101325,2024-03-15,Debit,Shopping,ATM,1874.53,103167.48
TXN1011145,CUST101388,2024-03-15,Debit,Insurance,Debit Card,3226.63,84453.41
TXN1009317,CUST101157,2024-03-15,Debit,Utilities,Debit Card,5866.36,64626.23
TXN1015612,CUST101935,2024-03-15,Debit,EMI,UPI,14410.7,11028.77
TXN1011157,CUST101390,2024-03-15,Credit,Salary,Debit Card,114052.41,457218.21
TXN1013092,CUST101625,2024-03-15,Debit,ATM Withdrawal,Net Banking,1135.4,27441.62
TXN1033790,CUST104212,2024-03-15,Debit,Travel,Credit Card,2254.4,37601.29
TXN1008718,CUST101083,2024-03-15,Debit,Dining,Net Banking,3735.83,175983.93
TXN1010070,CUST101252,2024-03-15,Debit,Transfer Out,ATM,5240.12,142875.64
TXN1038047,CUST104748,2024-03-15,Debit,Transfer Out,UPI,3777.23,14624.37
TXN1014012,CUST101741,2024-03-15,Credit,Salary,UPI,22751.22,63461.34
TXN1007962,CUST100989,2024-03-15,Credit,Salary,Net Banking,22919.05,49177.42
TXN1009719,CUST101209,2024-03-15,Debit,ATM Withdrawal,UPI,3559.02,7545.0
TXN1003763,CUST100468,2024-03-15,Credit,Salary,Debit Card,60286.96,141879.15
TXN1012086,CUST101504,2024-03-15,Debit,EMI,UPI,2454.77,39298.39
TXN1035531,CUST104431,2024-03-15,Debit,Shopping,ATM,8474.96,43954.15
TXN1008822,CUST101095,2024-03-15,Credit,Salary,Net Banking,82220.78,320106.19
TXN1011005,CUST101371,2024-03-15,Debit,EMI,Net Banking,11812.11,75549.58
TXN1014073,CUST101748,2024-03-15,Debit,Shopping,UPI,5935.63,904438.78
TXN1006744,CUST100834,2024-03-15,Debit,EMI,ATM,4851.64,24018.93
TXN1012484,CUST101551,2024-03-15,Debit,Utilities,Debit Card,7596.83,104673.39
TXN1016155,CUST102002,2024-03-15,Debit,Travel,Debit Card,8265.76,21336.95
TXN1011623,CUST101447,2024-03-15,Debit,ATM Withdrawal,Debit Card,1011.79,153795.61
TXN1015366,CUST101906,2024-03-15,Debit,Shopping,UPI,21708.6,24013.79
TXN1014777,CUST101835,2024-03-15,Debit,Dining,UPI,1975.39,143425.08
TXN1005713,CUST100707,2024-03-15,Debit,Utilities,ATM,6838.21,60177.77
TXN1003759,CUST100468,2024-03-15,Debit,Shopping,Branch,4418.86,156225.62
TXN1011535,CUST101437,2024-03-15,Debit,Dining,Credit Card,2870.01,5434.84
TXN1012541,CUST101557,2024-03-15,Debit,Travel,ATM,3554.49,44561.73
TXN1010920,CUST101359,2024-03-15,Debit,Shopping,Credit Card,7953.41,16076.95
TXN1012475,CUST101550,2024-03-15,Credit,Transfer In,UPI,14790.03,109959.09
TXN1008777,CUST101089,2024-03-15,Debit,Transfer Out,UPI,1606.67,36036.31
TXN1039250,CUST104896,2024-03-15,Credit,Salary,UPI,44221.57,141566.8
TXN1035206,CUST104392,2024-03-15,Debit,EMI,ATM,6404.02,46666.19
TXN1010872,CUST101354,2024-03-15,Credit,Transfer In,Net Banking,17818.27,155501.65
TXN1008876,CUST101101,2024-03-15,Debit,Utilities,Net Banking,1615.18,33144.28
TXN1008879,CUST101102,2024-03-15,Debit,Investment,UPI,15768.46,68291.39
TXN1014014,CUST101741,2024-03-15,Debit,Utilities,Branch,1390.07,10876.22
TXN1016110,CUST101997,2024-03-15,Credit,Transfer In,ATM,30528.25,181951.19
TXN1007558,CUST100937,2024-03-15,Credit,Salary,Credit Card,127090.08,562463.37
TXN1011783,CUST101466,2024-03-15,Debit,Utilities,UPI,9644.38,71427.67
TXN1013100,CUST101626,2024-03-15,Debit,EMI,UPI,9651.4,111408.99
TXN1034537,CUST104304,2024-03-15,Debit,Dining,Debit Card,8776.63,85471.52
TXN1034123,CUST104255,2024-03-15,Debit,Utilities,Debit Card,20334.1,17586.08
TXN1005454,CUST100672,2024-03-15,Debit,Investment,Debit Card,7597.13,73406.71
TXN1033986,CUST104237,2024-03-15,Credit,Salary,UPI,57615.1,111971.05
TXN1010100,CUST101256,2024-03-15,Debit,Transfer Out,Net Banking,158.18,10222.85
TXN1009119,CUST101131,2024-03-15,Debit,Investment,UPI,2472.26,13603.65
TXN1011186,CUST101393,2024-03-15,Debit,ATM Withdrawal,Branch,2134.59,44398.2
TXN1003975,CUST100494,2024-03-15,Credit,Refund,Net Banking,14775.63,108790.71
TXN1011295,CUST101407,2024-03-15,Debit,Investment,ATM,11797.79,125280.59
TXN1015026,CUST101866,2024-03-15,Debit,Shopping,Credit Card,348.31,21828.3
TXN1011915,CUST101482,2024-03-15,Debit,Dining,UPI,1358.12,288539.83
TXN1007728,CUST100958,2024-03-15,Debit,Utilities,UPI,1970.5,12874.29
TXN1007289,CUST100902,2024-03-15,Debit,Utilities,Debit Card,29987.96,33343.27
TXN1039476,CUST104925,2024-03-15,Debit,Utilities,ATM,16644.32,54653.8
TXN1009126,CUST101133,2024-03-15,Credit,Salary,UPI,28864.34,39330.93
TXN1015821,CUST101961,2024-03-15,Debit,Shopping,Debit Card,3823.53,15807.99
TXN1010429,CUST101300,2024-03-15,Debit,EMI,UPI,18382.82,136524.16
TXN1008646,CUST101073,2024-03-15,Credit,Salary,Debit Card,70478.36,251278.15
TXN1006636,CUST100822,2024-03-15,Debit,Dining,UPI,3110.09,9832.64
TXN1012333,CUST101534,2024-03-15,Debit,Dining,UPI,2771.75,50908.04
TXN1015985,CUST101983,2024-03-15,Debit,Shopping,Debit Card,8019.41,8496.69
TXN1015130,CUST101879,2024-03-15,Debit,ATM Withdrawal,Debit Card,24536.78,118407.01
TXN1034330,CUST104279,2024-03-15,Debit,Insurance,Debit Card,6616.36,145225.99
TXN1010098,CUST101256,2024-03-15,Debit,Travel,Debit Card,1093.37,22935.43
TXN1013811,CUST101716,2024-03-15,Debit,Shopping,Debit Card,14951.15,28596.27
TXN1006360,CUST100789,2024-03-15,Debit,Shopping,UPI,16268.09,186029.47
TXN1033747,CUST104208,2024-03-15,Debit,Travel,UPI,1642.73,41216.44
TXN1005654,CUST100698,2024-03-15,Credit,Transfer In,Net Banking,7665.17,67074.29
TXN1004040,CUST100502,2024-03-15,Debit,ATM Withdrawal,Debit Card,918.34,28970.95
TXN1016470,CUST102042,2024-03-15,Debit,ATM Withdrawal,UPI,628.18,58455.61
TXN1007205,CUST100892,2024-03-15,Debit,Insurance,Debit Card,2943.27,27134.22
TXN1012395,CUST101542,2024-03-15,Debit,EMI,UPI,7927.75,5097.27
TXN1004501,CUST100558,2024-03-15,Debit,Shopping,UPI,2564.75,48915.74
TXN1009873,CUST101229,2024-03-15,Credit,Salary,Branch,67260.08,278198.98
TXN1034945,CUST104360,2024-03-15,Debit,Utilities,UPI,17034.17,60384.44
TXN1011807,CUST101469,2024-03-15,Debit,Dining,Debit Card,19975.43,134144.28
TXN1014678,CUST101823,2024-03-15,Debit,Transfer Out,UPI,9891.86,29495.58
TXN1011305,CUST101408,2024-03-15,Debit,EMI,Debit Card,3381.37,23117.51
TXN1038052,CUST104749,2024-03-15,Debit,Dining,Debit Card,3202.37,27328.34
TXN1015078,CUST101872,2024-03-15,Debit,Utilities,UPI,7473.23,33611.88
TXN1010529,CUST101315,2024-03-15,Debit,ATM Withdrawal,Net Banking,3136.55,83254.95
TXN1035294,CUST104402,2024-03-15,Debit,Utilities,ATM,6206.33,65790.71
TXN1035842,CUST104468,2024-03-15,Debit,ATM Withdrawal,Debit Card,9913.71,71943.9
TXN1009859,CUST101227,2024-03-15,Debit,Shopping,ATM,13170.8,40278.96
TXN1034912,CUST104355,2024-03-15,Debit,Transfer Out,Debit Card,2345.49,151327.94
TXN1015113,CUST101876,2024-03-16,Credit,Salary,UPI,50093.58,194803.28
TXN1036754,CUST104584,2024-03-16,Debit,Shopping,Net Banking,24025.72,150099.9
TXN1039482,CUST104925,2024-03-16,Debit,Shopping,Net Banking,13495.56,131349.44
TXN1025227,CUST103144,2024-03-16,Credit,Transfer In,Debit Card,6652.69,126697.25
TXN1036965,CUST104613,2024-03-16,Debit,Dining,UPI,907.2,16272.55
TXN1026805,CUST103343,2024-03-16,Debit,Shopping,UPI,14245.46,7712.43
TXN1036655,CUST104573,2024-03-16,Debit,Shopping,Net Banking,21047.25,320729.05
TXN1007531,CUST100934,2024-03-16,Debit,Shopping,Net Banking,755.12,28154.02
TXN1018359,CUST102277,2024-03-16,Credit,Transfer In,Debit Card,1943.53,23583.39
TXN1032430,CUST104046,2024-03-16,Debit,Shopping,Debit Card,4056.9,60049.31
TXN1020302,CUST102521,2024-03-16,Debit,ATM Withdrawal,Credit Card,5395.24,364037.38
TXN1019579,CUST102433,2024-03-16,Debit,Shopping,UPI,11624.16,23377.6
TXN1020896,CUST102593,2024-03-16,Debit,Investment,UPI,2888.98,44680.57
TXN1000388,CUST100049,2024-03-16,Credit,Salary,UPI,24030.35,96666.38
TXN1004816,CUST100595,2024-03-16,Credit,Salary,Debit Card,14020.2,29000.98
TXN1001614,CUST100209,2024-03-16,Debit,EMI,UPI,5147.4,40543.24
TXN1023500,CUST102927,2024-03-16,Credit,Salary,Net Banking,68636.74,203184.65
TXN1012318,CUST101533,2024-03-16,Credit,Transfer In,Debit Card,30217.1,90106.52
TXN1002495,CUST100313,2024-03-16,Debit,Investment,UPI,7094.69,34175.78
TXN1036245,CUST104520,2024-03-16,Debit,Shopping,Debit Card,2778.28,17134.36
TXN1039503,CUST104929,2024-03-16,Credit,Salary,UPI,17208.45,65973.9
TXN1014197,CUST101764,2024-03-16,Debit,ATM Withdrawal,UPI,1067.89,90470.02
TXN1036872,CUST104599,2024-03-16,Debit,Shopping,Debit Card,36200.85,266150.2
TXN1030224,CUST103773,2024-03-16,Credit,Refund,Credit Card,20174.15,85681.16
TXN1035617,CUST104441,2024-03-16,Debit,Shopping,UPI,11285.33,143134.02
TXN1007506,CUST100931,2024-03-16,Debit,Shopping,Credit Card,3744.61,108888.01
TXN1021943,CUST102730,2024-03-16,Debit,Utilities,ATM,43728.53,201309.23
TXN1033436,CUST104169,2024-03-16,Credit,Transfer In,UPI,24882.51,164826.76
TXN1015218,CUST101889,2024-03-16,Debit,ATM Withdrawal,UPI,14915.64,136339.19
TXN1026940,CUST103361,2024-03-16,Debit,Shopping,Debit Card,4012.97,85817.88
TXN1032412,CUST104044,2024-03-16,Debit,Utilities,UPI,15554.73,115476.35
TXN1006262,CUST100778,2024-03-16,Debit,Dining,UPI,7642.59,168726.21
TXN1030886,CUST103853,2024-03-16,Debit,ATM Withdrawal,UPI,3049.39,108921.19
TXN1014147,CUST101756,2024-03-16,Debit,Utilities,ATM,8441.37,119786.38
TXN1025253,CUST103147,2024-03-16,Debit,Insurance,Credit Card,11889.09,185395.44
TXN1015258,CUST101894,2024-03-16,Debit,Dining,UPI,33853.14,88609.02
TXN1002994,CUST100376,2024-03-16,Debit,Dining,UPI,946.23,174675.69
TXN1006917,CUST100856,2024-03-16,Debit,Dining,Net Banking,587.63,98836.3
TXN1025279,CUST103150,2024-03-16,Debit,Shopping,UPI,414.08,13951.1
TXN1032381,CUST104041,2024-03-16,Debit,Dining,UPI,5435.64,13414.09
TXN1039232,CUST104893,2024-03-16,Debit,Shopping,Net Banking,35831.36,172127.6
TXN1009836,CUST101225,2024-03-16,Debit,Utilities,Credit Card,8208.2,50856.09
TXN1020812,CUST102583,2024-03-16,Debit,Travel,Net Banking,11164.63,133349.31
TXN1026834,CUST103347,2024-03-16,Debit,Utilities,Net Banking,13400.49,28492.75
TXN1035813,CUST104465,2024-03-16,Debit,Utilities,ATM,6695.92,191184.91
TXN1012320,CUST101533,2024-03-16,Debit,Utilities,Branch,3075.27,107119.99
TXN1030881,CUST103853,2024-03-16,Credit,Refund,UPI,7469.01,18909.3
TXN1011031,CUST101374,2024-03-16,Debit,Dining,Net Banking,8801.69,330858.29
TXN1026787,CUST103341,2024-03-16,Debit,Investment,Debit Card,1715.21,53746.51
TXN1012548,CUST101558,2024-03-16,Credit,Salary,UPI,16730.48,40098.71
TXN1023807,CUST102966,2024-03-16,Credit,Salary,UPI,34556.68,88566.19
TXN1038144,CUST104758,2024-03-16,Debit,Dining,UPI,7282.39,59756.62
TXN1034325,CUST104279,2024-03-16,Debit,Investment,Debit Card,18180.54,41817.13
TXN1009123,CUST101132,2024-03-16,Debit,Investment,Net Banking,1409.79,48614.49
TXN1017492,CUST102168,2024-03-16,Debit,Utilities,Credit Card,5203.58,24261.78
TXN1010099,CUST101256,2024-03-16,Debit,Transfer Out,UPI,2530.94,13909.42
TXN1024454,CUST103045,2024-03-16,Credit,Salary,Net Banking,43704.82,185103.09
TXN1026379,CUST103289,2024-03-16,Debit,Transfer Out,Credit Card,16059.51,6980.89
