credit_id,customer_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months
CR503168,CUST103168,2024-06-30,542,3,2,0.288,7,1,1,0,242000,69700,19
CR503169,CUST103169,2024-06-30,807,2,3,0.068,0,0,0,0,420000,28600,197
CR503170,CUST103170,2024-06-30,717,6,1,0.426,1,0,0,0,137000,58400,205
CR503171,CUST103171,2024-06-30,743,2,3,0.497,1,0,0,0,1447000,719200,270
CR503172,CUST103172,2024-06-30,664,3,1,0.523,1,0,0,0,233000,121900,171
CR503173,CUST103173,2024-06-30,586,3,4,0.353,2,2,0,0,190000,67100,72
CR503174,CUST103174,2024-06-30,691,2,4,0.229,2,0,0,0,345000,79000,120
CR503175,CUST103175,2024-06-30,709,4,0,0.435,0,0,0,0,152000,66100,180
CR503176,CUST103176,2024-06-30,637,2,1,0.31,1,0,0,0,383000,118700,422
CR503177,CUST103177,2024-06-30,772,3,1,0.193,0,0,0,0,220000,42500,248
CR503178,CUST103178,2024-06-30,655,5,0,0.511,0,0,0,0,304000,155300,327
CR503179,CUST103179,2024-06-30,683,3,1,0.269,0,0,0,0,487000,131000,224
CR503180,CUST103180,2024-06-30,652,1,2,0.374,0,0,0,0,128000,47900,322
CR503181,CUST103181,2024-06-30,779,5,2,0.02,0,0,1,0,363000,7300,166
CR503182,CUST103182,2024-06-30,690,3,3,0.349,0,0,0,0,142000,49600,126
CR503183,CUST103183,2024-06-30,504,6,2,0.422,0,0,0,0,240000,101300,227
CR503184,CUST103184,2024-06-30,542,5,2,0.285,1,0,0,0,99000,28200,111
CR503185,CUST103185,2024-06-30,584,3,2,0.515,2,2,0,0,169000,87000,39
CR503186,CUST103186,2024-06-30,794,7,1,0.107,0,0,0,0,914000,97800,140
CR503187,CUST103187,2024-06-30,755,6,3,0.201,0,0,0,0,408000,82000,281
CR503188,CUST103188,2024-06-30,722,4,3,0.208,0,0,0,0,134000,27900,123
CR503189,CUST103189,2024-06-30,749,3,3,0.132,0,0,0,0,802000,105900,334
CR503190,CUST103190,2024-06-30,599,7,2,0.84,5,1,0,0,134000,112600,6
CR503191,CUST103191,2024-06-30,721,2,2,0.094,0,0,0,0,1340000,126000,134
CR503192,CUST103192,2024-06-30,547,2,4,0.528,5,1,0,0,84000,44400,23
CR503193,CUST103193,2024-06-30,652,6,2,0.131,0,0,0,0,75000,9800,191
CR503194,CUST103194,2024-06-30,626,5,1,0.355,1,0,0,0,267000,94800,176
CR503195,CUST103195,2024-06-30,673,4,0,0.409,0,0,0,0,562000,229900,6
CR503196,CUST103196,2024-06-30,679,5,2,0.139,1,0,0,0,397000,55200,332
CR503197,CUST103197,2024-06-30,672,5,0,0.562,1,0,0,0,448000,251800,171
CR503198,CUST103198,2024-06-30,590,4,2,0.647,5,1,0,0,167000,108000,30
CR503199,CUST103199,2024-06-30,650,2,0,0.255,0,0,0,0,315000,80300,375
CR503200,CUST103200,2024-06-30,763,4,5,0.185,1,0,0,0,907000,167800,96
CR503201,CUST103201,2024-06-30,673,5,5,0.201,0,0,0,0,360000,72400,184
CR503202,CUST103202,2024-06-30,675,2,3,0.493,0,0,0,0,525000,258800,226
CR503203,CUST103203,2024-06-30,793,3,1,0.02,0,0,0,0,494000,9900,139
CR503204,CUST103204,2024-06-30,620,3,1,0.317,3,0,0,0,95000,30100,226
CR503205,CUST103205,2024-06-30,787,3,2,0.02,0,0,0,0,827000,16500,137
CR503206,CUST103206,2024-06-30,699,2,2,0.616,0,0,0,0,439000,270400,247
CR503207,CUST103207,2024-06-30,633,1,1,0.564,5,0,0,0,581000,327700,266
CR503208,CUST103208,2024-06-30,696,3,0,0.647,1,0,0,0,500000,323500,267
CR503209,CUST103209,2024-06-30,855,2,2,0.349,0,0,0,0,1621000,565700,279
CR503210,CUST103210,2024-06-30,674,2,4,0.239,1,0,0,0,505000,120700,166
CR503211,CUST103211,2024-06-30,687,0,0,0.229,0,0,0,0,175000,40100,241
CR503212,CUST103212,2024-06-30,745,9,3,0.464,0,0,0,0,176000,81700,321
CR503213,CUST103213,2024-06-30,771,4,0,0.379,0,0,0,0,500000,189500,458
CR503214,CUST103214,2024-06-30,668,2,1,0.554,0,0,0,0,353000,195600,318
CR503215,CUST103215,2024-06-30,589,4,4,0.595,4,2,0,0,125000,74400,168
CR503216,CUST103216,2024-06-30,562,6,6,0.788,1,1,1,0,1391000,1096100,257
CR503217,CUST103217,2024-06-30,829,7,0,0.043,1,0,0,0,1908000,82000,226
CR503218,CUST103218,2024-06-30,523,4,3,0.381,3,1,1,0,88000,33500,6
CR503219,CUST103219,2024-06-30,682,2,0,0.418,0,0,0,0,276000,115400,387
CR503220,CUST103220,2024-06-30,603,5,2,0.523,3,0,0,0,213000,111400,106
CR503221,CUST103221,2024-06-30,580,4,5,0.55,4,1,0,0,136000,74800,252
CR503222,CUST103222,2024-06-30,638,3,2,0.599,2,0,0,0,132000,79100,148
CR503223,CUST103223,2024-06-30,704,3,2,0.124,0,0,0,0,330000,40900,6
CR503224,CUST103224,2024-06-30,706,1,0,0.409,0,0,0,0,513000,209800,6
CR503225,CUST103225,2024-06-30,637,7,1,0.678,3,0,0,0,274000,185800,171
CR503226,CUST103226,2024-06-30,640,2,3,0.162,2,0,0,0,81000,13100,291
CR503227,CUST103227,2024-06-30,561,4,2,0.763,1,0,0,0,384000,293000,152
CR503228,CUST103228,2024-06-30,629,4,0,0.506,1,0,0,0,147000,74400,331
CR503229,CUST103229,2024-06-30,511,3,3,0.489,1,0,1,0,157000,76800,219
CR503230,CUST103230,2024-06-30,701,4,0,0.308,1,0,0,0,435000,134000,362
CR503231,CUST103231,2024-06-30,748,2,1,0.224,0,0,0,0,397000,88900,256
CR503232,CUST103232,2024-06-30,610,5,1,0.316,1,0,0,0,106000,33500,272
CR503233,CUST103233,2024-06-30,653,5,2,0.234,0,0,0,0,73000,17100,139
CR503234,CUST103234,2024-06-30,671,5,2,0.285,0,0,0,0,449000,128000,197
CR503235,CUST103235,2024-06-30,695,3,1,0.12,0,0,0,0,182000,21800,6
CR503236,CUST103236,2024-06-30,550,4,3,0.7,2,2,1,0,38000,26600,252
CR503237,CUST103237,2024-06-30,454,5,1,0.504,0,0,1,0,72000,36300,308
CR503238,CUST103238,2024-06-30,571,3,3,0.697,4,1,0,0,97000,67600,192
CR503239,CUST103239,2024-06-30,637,4,1,0.457,0,0,0,0,126000,57600,304
CR503240,CUST103240,2024-06-30,607,7,1,0.726,1,0,0,0,128000,92900,47
CR503241,CUST103241,2024-06-30,767,2,2,0.342,0,0,0,0,375000,128300,227
CR503242,CUST103242,2024-06-30,571,3,1,0.44,2,2,0,0,225000,99000,118
CR503243,CUST103243,2024-06-30,843,9,0,0.277,1,0,0,0,2050000,567800,258
CR503244,CUST103244,2024-06-30,690,4,1,0.737,1,0,0,0,390000,287400,246
CR503245,CUST103245,2024-06-30,627,3,3,0.539,0,0,0,0,195000,105100,252
CR503246,CUST103246,2024-06-30,642,4,2,0.401,1,0,0,0,629000,252200,261
CR503247,CUST103247,2024-06-30,647,6,1,0.302,3,0,0,0,354000,106900,318
CR503248,CUST103248,2024-06-30,445,1,1,0.429,3,3,1,1,75000,32200,116
CR503249,CUST103249,2024-06-30,876,3,2,0.276,1,0,0,0,1033000,285100,371
CR503250,CUST103250,2024-06-30,604,1,3,0.374,4,0,0,0,519000,194100,6
CR503251,CUST103251,2024-06-30,659,7,1,0.708,3,0,0,0,276000,195400,216
CR503252,CUST103252,2024-06-30,730,3,2,0.064,0,0,0,0,244000,15600,6
CR503253,CUST103253,2024-06-30,659,3,2,0.343,0,0,0,0,211000,72400,414
CR503254,CUST103254,2024-06-30,679,7,1,0.426,0,0,0,0,264000,112500,6
CR503255,CUST103255,2024-06-30,696,1,2,0.313,2,0,0,0,805000,252000,301
CR503256,CUST103256,2024-06-30,754,9,2,0.576,0,0,0,0,848000,488400,178
CR503257,CUST103257,2024-06-30,624,3,0,0.352,5,1,0,0,263000,92600,137
CR503258,CUST103258,2024-06-30,561,3,4,0.217,3,3,0,0,51000,11100,284
CR503259,CUST103259,2024-06-30,724,1,1,0.341,0,0,0,0,89000,30300,105
CR503260,CUST103260,2024-06-30,645,4,0,0.573,3,0,0,0,247000,141500,266
CR503261,CUST103261,2024-06-30,821,4,1,0.158,0,0,0,0,342000,54000,470
CR503262,CUST103262,2024-06-30,786,2,1,0.402,0,0,0,0,750000,301500,126
CR503263,CUST103263,2024-06-30,748,2,1,0.616,1,0,0,0,180000,110900,69
CR503264,CUST103264,2024-06-30,739,6,7,0.33,1,0,0,0,468000,154400,389
CR503265,CUST103265,2024-06-30,497,5,3,0.493,1,1,0,0,168000,82800,179
CR503266,CUST103266,2024-06-30,404,1,4,0.546,0,0,0,0,63000,34400,154
CR503267,CUST103267,2024-06-30,474,8,4,0.586,1,1,1,0,31000,18200,6
CR503268,CUST103268,2024-06-30,610,2,1,0.613,1,0,0,0,111000,68000,94
CR503269,CUST103269,2024-06-30,634,3,2,0.377,1,0,0,0,104000,39200,210
CR503270,CUST103270,2024-06-30,658,2,3,0.207,0,0,0,0,183000,37900,248
CR503271,CUST103271,2024-06-30,527,1,3,0.492,1,0,2,0,187000,92000,59
CR503272,CUST103272,2024-06-30,642,4,1,0.303,4,0,0,0,65000,19700,430
CR503273,CUST103273,2024-06-30,617,4,0,0.404,2,0,0,0,325000,131300,133
CR503274,CUST103274,2024-06-30,653,0,1,0.312,1,0,0,0,185000,57700,286
CR503275,CUST103275,2024-06-30,539,3,1,0.284,2,1,3,0,229000,65000,307
CR503276,CUST103276,2024-06-30,585,4,1,0.353,1,0,0,0,116000,40900,125
CR503277,CUST103277,2024-06-30,723,2,1,0.249,0,0,0,0,307000,76400,67
CR503278,CUST103278,2024-06-30,623,4,0,0.317,4,0,0,0,147000,46600,15
CR503279,CUST103279,2024-06-30,593,4,4,0.085,2,2,1,0,322000,27400,53
CR503280,CUST103280,2024-06-30,610,2,0,0.06,2,0,0,0,213000,12800,67
CR503281,CUST103281,2024-06-30,701,5,1,0.515,1,0,0,0,178000,91700,339
CR503282,CUST103282,2024-06-30,646,1,0,0.081,2,0,0,0,139000,11300,6
CR503283,CUST103283,2024-06-30,825,6,1,0.36,0,0,0,0,469000,168800,245
CR503284,CUST103284,2024-06-30,486,4,0,0.752,1,1,2,0,98000,73700,198
CR503285,CUST103285,2024-06-30,642,1,0,0.221,1,0,0,0,264000,58300,236
CR503286,CUST103286,2024-06-30,601,4,2,0.27,1,0,0,0,55000,14900,157
CR503287,CUST103287,2024-06-30,771,5,1,0.367,0,0,0,0,149000,54700,166
CR503288,CUST103288,2024-06-30,538,5,1,0.467,3,2,0,0,130000,60700,80
CR503289,CUST103289,2024-06-30,605,4,0,0.491,2,0,0,0,286000,140400,480
CR503290,CUST103290,2024-06-30,569,6,2,0.577,6,1,0,0,196000,113100,393
CR503291,CUST103291,2024-06-30,662,2,0,0.241,1,0,1,0,139000,33500,354
CR503292,CUST103292,2024-06-30,601,1,2,0.392,3,0,0,0,128000,50200,222
CR503293,CUST103293,2024-06-30,632,6,3,0.379,4,0,0,0,307000,116400,365
CR503294,CUST103294,2024-06-30,815,2,3,0.02,0,0,0,0,321000,6400,140
CR503295,CUST103295,2024-06-30,703,8,2,0.265,0,0,0,0,319000,84500,339
CR503296,CUST103296,2024-06-30,719,3,1,0.093,0,0,0,0,252000,23400,231
CR503297,CUST103297,2024-06-30,545,5,2,0.693,1,1,0,0,69000,47800,164
CR503298,CUST103298,2024-06-30,609,5,2,0.288,3,0,0,0,184000,53000,35
CR503299,CUST103299,2024-06-30,691,7,2,0.154,0,0,0,0,334000,51400,362
CR503300,CUST103300,2024-06-30,588,1,3,0.157,1,1,0,0,178000,27900,58
CR503301,CUST103301,2024-06-30,512,1,3,0.628,5,0,0,0,91000,57100,308
CR503302,CUST103302,2024-06-30,616,3,1,0.157,1,0,1,0,150000,23600,325
CR503303,CUST103303,2024-06-30,454,5,1,0.56,1,1,1,0,71000,39800,8
CR503304,CUST103304,2024-06-30,626,0,0,0.657,5,0,0,0,148000,97200,170
CR503305,CUST103305,2024-06-30,665,2,3,0.509,0,0,0,0,372000,189300,259
CR503306,CUST103306,2024-06-30,600,4,2,0.333,4,0,0,0,200000,66600,158
CR503307,CUST103307,2024-06-30,674,7,1,0.108,0,0,0,0,311000,33600,225
CR503308,CUST103308,2024-06-30,731,3,0,0.651,0,0,0,0,206000,134100,140
CR503309,CUST103309,2024-06-30,688,5,2,0.476,0,0,0,0,300000,142800,242
CR503310,CUST103310,2024-06-30,626,0,3,0.7,3,0,0,0,220000,154000,6
CR503311,CUST103311,2024-06-30,702,8,0,0.421,0,0,0,0,418000,176000,89
CR503312,CUST103312,2024-06-30,649,6,3,0.309,2,0,0,0,438000,135300,124
CR503313,CUST103313,2024-06-30,590,1,2,0.782,1,1,0,0,100000,78200,85
CR503314,CUST103314,2024-06-30,555,3,0,0.379,1,1,0,0,45000,17100,75
CR503315,CUST103315,2024-06-30,714,3,1,0.276,1,0,0,0,149000,41100,263
CR503316,CUST103316,2024-06-30,599,7,2,0.283,3,1,1,0,217000,61400,103
CR503317,CUST103317,2024-06-30,547,3,3,0.215,1,1,2,0,113000,24300,10
CR503318,CUST103318,2024-06-30,721,3,2,0.317,0,0,0,0,259000,82100,236
CR503319,CUST103319,2024-06-30,525,1,3,0.373,1,1,1,0,147000,54800,313
CR503320,CUST103320,2024-06-30,618,7,1,0.577,1,1,0,0,537000,309800,6
CR503321,CUST103321,2024-06-30,745,4,4,0.507,0,0,0,0,209000,106000,119
CR503322,CUST103322,2024-06-30,667,1,2,0.335,1,0,0,0,332000,111200,187
CR503323,CUST103323,2024-06-30,698,3,2,0.693,0,0,0,0,588000,407500,217
CR503324,CUST103324,2024-06-30,617,3,2,0.851,1,0,0,0,468000,398300,6
CR503325,CUST103325,2024-06-30,567,4,1,0.546,3,3,1,0,121000,66100,307
CR503326,CUST103326,2024-06-30,718,6,2,0.268,2,0,0,0,1002000,268500,152
CR503327,CUST103327,2024-06-30,564,2,1,0.405,2,1,0,0,187000,75700,174
CR503328,CUST103328,2024-06-30,703,2,3,0.321,1,0,0,0,583000,187100,201
CR503329,CUST103329,2024-06-30,852,5,0,0.309,2,0,0,0,545000,168400,143
CR503330,CUST103330,2024-06-30,720,2,1,0.207,0,0,0,0,346000,71600,271
CR503331,CUST103331,2024-06-30,542,0,3,0.28,1,1,0,0,297000,83200,236
CR503332,CUST103332,2024-06-30,641,6,3,0.252,1,0,0,0,66000,16600,288
CR503333,CUST103333,2024-06-30,727,6,2,0.27,1,0,0,0,245000,66200,224
CR503334,CUST103334,2024-06-30,632,1,4,0.411,2,0,0,0,282000,115900,298
CR503335,CUST103335,2024-06-30,680,3,2,0.174,1,0,0,0,121000,21100,97
CR503336,CUST103336,2024-06-30,357,2,4,0.902,2,1,0,0,106000,95600,6
CR503337,CUST103337,2024-06-30,657,2,0,0.214,1,0,0,0,382000,81700,172
CR503338,CUST103338,2024-06-30,614,1,0,0.227,0,0,0,0,591000,134200,138
CR503339,CUST103339,2024-06-30,730,5,3,0.233,0,0,0,0,170000,39600,204
CR503340,CUST103340,2024-06-30,599,6,4,0.269,1,1,0,0,265000,71300,130
CR503341,CUST103341,2024-06-30,747,6,1,0.551,0,0,0,0,202000,111300,238
CR503342,CUST103342,2024-06-30,632,5,0,0.212,1,0,0,0,282000,59800,459
CR503343,CUST103343,2024-06-30,815,1,0,0.363,1,0,0,0,590000,214200,133
CR503344,CUST103344,2024-06-30,602,4,0,0.245,6,1,0,0,110000,27000,163
CR503345,CUST103345,2024-06-30,614,9,1,0.371,1,0,0,0,198000,73500,225
CR503346,CUST103346,2024-06-30,644,3,2,0.314,2,0,0,0,219000,68800,129
CR503347,CUST103347,2024-06-30,761,3,1,0.502,0,0,0,0,307000,154100,6
CR503348,CUST103348,2024-06-30,571,3,1,0.641,3,3,0,0,138000,88500,253
CR503349,CUST103349,2024-06-30,557,1,2,0.295,1,1,0,0,41000,12100,209
CR503350,CUST103350,2024-06-30,510,4,5,0.4,1,0,0,0,127000,50800,147
CR503351,CUST103351,2024-06-30,622,3,2,0.38,0,0,0,0,50000,19000,107
CR503352,CUST103352,2024-06-30,672,2,0,0.172,0,0,0,0,970000,166800,121
CR503353,CUST103353,2024-06-30,484,3,3,0.304,1,1,3,0,73000,22200,286
CR503354,CUST103354,2024-06-30,603,2,1,0.669,1,0,0,0,473000,316400,193
CR503355,CUST103355,2024-06-30,542,2,3,0.524,1,0,2,0,500000,262000,110
CR503356,CUST103356,2024-06-30,436,3,4,0.67,1,0,1,0,50000,33500,227
CR503357,CUST103357,2024-06-30,487,7,0,0.568,0,0,1,0,90000,51100,6
CR503358,CUST103358,2024-06-30,743,2,1,0.343,1,0,0,0,290000,99500,6
CR503359,CUST103359,2024-06-30,702,3,0,0.201,0,0,0,0,475000,95500,6
CR503360,CUST103360,2024-06-30,545,5,2,0.31,2,2,0,0,92000,28500,170
CR503361,CUST103361,2024-06-30,631,5,0,0.291,2,0,0,0,335000,97500,235
CR503362,CUST103362,2024-06-30,532,8,2,0.235,3,1,2,0,70000,16400,145
CR503363,CUST103363,2024-06-30,569,5,5,0.526,6,0,0,0,90000,47300,6
CR503364,CUST103364,2024-06-30,724,6,4,0.379,1,0,0,0,550000,208400,122
CR503365,CUST103365,2024-06-30,600,4,2,0.437,1,0,0,0,63000,27500,285
CR503366,CUST103366,2024-06-30,712,3,0,0.295,0,0,0,0,512000,151000,123
CR503367,CUST103367,2024-06-30,652,2,1,0.68,0,0,0,0,414000,281500,283
CR503368,CUST103368,2024-06-30,633,1,2,0.332,1,0,0,0,108000,35900,351
CR503369,CUST103369,2024-06-30,702,3,0,0.187,0,0,0,0,1246000,233000,180
CR503370,CUST103370,2024-06-30,641,2,2,0.297,0,0,0,0,190000,56400,316
CR503371,CUST103371,2024-06-30,697,4,1,0.361,0,0,0,0,328000,118400,220
CR503372,CUST103372,2024-06-30,650,2,0,0.414,0,0,0,0,176000,72900,350
CR503373,CUST103373,2024-06-30,716,8,1,0.575,0,0,0,0,320000,184000,341
CR503374,CUST103374,2024-06-30,450,2,2,0.409,2,0,1,0,25000,10200,82
CR503375,CUST103375,2024-06-30,860,2,0,0.303,1,0,0,0,1320000,400000,289
CR503376,CUST103376,2024-06-30,597,7,3,0.433,2,0,0,0,247000,107000,6
CR503377,CUST103377,2024-06-30,671,4,3,0.113,1,0,0,0,369000,41700,341
CR503378,CUST103378,2024-06-30,634,4,0,0.475,2,0,0,0,353000,167700,176
CR503379,CUST103379,2024-06-30,717,3,0,0.326,0,0,0,0,264000,86100,146
CR503380,CUST103380,2024-06-30,509,5,1,0.38,3,3,1,0,149000,56600,11
CR503381,CUST103381,2024-06-30,583,2,3,0.14,3,1,1,0,161000,22500,65
CR503382,CUST103382,2024-06-30,545,2,1,0.384,3,2,1,0,123000,47200,167
CR503383,CUST103383,2024-06-30,735,4,1,0.349,0,0,0,0,1121000,391200,251
CR503384,CUST103384,2024-06-30,557,6,1,0.623,3,1,2,0,159000,99100,258
CR503385,CUST103385,2024-06-30,830,4,3,0.182,1,0,0,0,556000,101200,399
CR503386,CUST103386,2024-06-30,710,3,2,0.364,1,0,0,0,465000,169300,171
CR503387,CUST103387,2024-06-30,706,3,1,0.245,1,0,0,0,282000,69100,175
CR503388,CUST103388,2024-06-30,647,3,2,0.389,4,1,0,0,273000,106200,112
CR503389,CUST103389,2024-06-30,716,3,3,0.531,0,0,0,0,152000,80700,105
CR503390,CUST103390,2024-06-30,636,0,3,0.254,2,0,0,0,232000,58900,325
CR503391,CUST103391,2024-06-30,699,4,1,0.218,2,1,0,0,442000,96400,6
CR503392,CUST103392,2024-06-30,756,4,1,0.02,0,0,0,0,290000,5800,282
CR503393,CUST103393,2024-06-30,572,6,0,0.15,2,1,0,0,113000,17000,274
CR503394,CUST103394,2024-06-30,667,2,1,0.364,1,0,0,0,223000,81200,127
CR503395,CUST103395,2024-06-30,690,8,1,0.363,0,0,0,0,972000,352800,250
CR503396,CUST103396,2024-06-30,721,5,0,0.093,0,0,0,0,134000,12500,395
CR503397,CUST103397,2024-06-30,604,2,5,0.237,0,0,0,0,115000,27300,193
CR503398,CUST103398,2024-06-30,777,2,1,0.393,0,0,0,0,203000,79800,461
CR503399,CUST103399,2024-06-30,671,4,2,0.445,0,0,0,0,177000,78800,41
CR503400,CUST103400,2024-06-30,777,7,1,0.102,1,0,0,0,269000,27400,6
CR503401,CUST103401,2024-06-30,477,4,4,0.589,3,1,1,0,166000,97800,285
CR503402,CUST103402,2024-06-30,700,3,2,0.321,0,0,0,0,161000,51700,358
CR503403,CUST103403,2024-06-30,655,3,3,0.725,0,0,0,0,392000,284200,195
CR503404,CUST103404,2024-06-30,630,5,0,0.325,2,0,0,0,208000,67600,201
CR503405,CUST103405,2024-06-30,721,4,1,0.154,1,0,0,0,414000,63800,266
CR503406,CUST103406,2024-06-30,590,0,3,0.497,3,0,0,0,240000,119300,148
CR503407,CUST103407,2024-06-30,688,9,0,0.552,2,0,0,0,152000,83900,118
CR503408,CUST103408,2024-06-30,717,6,1,0.599,0,0,0,0,299000,179100,160
CR503409,CUST103409,2024-06-30,732,3,1,0.11,1,0,0,0,870000,95700,281
CR503410,CUST103410,2024-06-30,730,7,2,0.465,0,0,0,0,566000,263200,269
CR503411,CUST103411,2024-06-30,744,6,2,0.13,0,0,0,0,459000,59700,193
CR503412,CUST103412,2024-06-30,762,5,1,0.033,2,0,0,0,1060000,35000,302
CR503413,CUST103413,2024-06-30,551,3,2,0.516,3,3,1,0,33000,17000,152
CR503414,CUST103414,2024-06-30,560,6,2,0.563,2,2,0,0,85000,47900,226
CR503415,CUST103415,2024-06-30,562,6,2,0.743,3,0,0,0,168000,124800,159
CR503416,CUST103416,2024-06-30,705,5,1,0.409,1,0,0,0,296000,121100,333
CR503417,CUST103417,2024-06-30,594,4,5,0.299,2,0,0,0,116000,34700,73
CR503418,CUST103418,2024-06-30,663,0,0,0.135,0,0,1,0,701000,94600,167
CR503419,CUST103419,2024-06-30,555,1,1,0.584,5,0,1,0,178000,104000,342
CR503420,CUST103420,2024-06-30,671,1,2,0.333,0,0,0,0,437000,145500,117
CR503421,CUST103421,2024-06-30,809,4,2,0.25,0,0,0,0,492000,123000,430
CR503422,CUST103422,2024-06-30,573,2,2,0.472,3,0,0,0,46000,21700,264
CR503423,CUST103423,2024-06-30,728,1,0,0.244,1,0,0,0,648000,158100,205
CR503424,CUST103424,2024-06-30,545,0,4,0.441,2,2,1,0,141000,62200,166
CR503425,CUST103425,2024-06-30,474,1,2,0.257,2,1,1,0,68000,17500,14
CR503426,CUST103426,2024-06-30,559,2,0,0.285,1,0,1,0,128000,36500,6
CR503427,CUST103427,2024-06-30,656,3,3,0.034,1,0,0,0,141000,4800,176
CR503428,CUST103428,2024-06-30,516,4,3,0.314,1,1,1,0,78000,24500,118
CR503429,CUST103429,2024-06-30,573,6,2,0.449,4,0,0,0,141000,63300,73
CR503430,CUST103430,2024-06-30,565,2,4,0.861,0,0,0,0,173000,149000,6
CR503431,CUST103431,2024-06-30,509,4,5,0.255,2,1,1,0,59000,15000,6
CR503432,CUST103432,2024-06-30,771,4,3,0.139,0,0,0,0,895000,124400,135
CR503433,CUST103433,2024-06-30,597,3,1,0.399,0,0,0,0,224000,89400,441
CR503434,CUST103434,2024-06-30,624,2,0,0.381,1,0,0,0,138000,52600,223
CR503435,CUST103435,2024-06-30,748,2,0,0.301,0,0,0,0,919000,276600,200
CR503436,CUST103436,2024-06-30,556,2,2,0.557,6,0,0,0,87000,48500,59
CR503437,CUST103437,2024-06-30,567,4,3,0.524,1,1,0,0,73000,38300,11
CR503438,CUST103438,2024-06-30,546,6,2,0.594,2,2,0,0,105000,62400,218
CR503439,CUST103439,2024-06-30,737,3,0,0.336,0,0,0,0,122000,41000,341
CR503440,CUST103440,2024-06-30,686,1,2,0.271,1,0,0,0,468000,126800,58
CR503441,CUST103441,2024-06-30,666,5,2,0.14,1,0,2,0,48000,6700,441
CR503442,CUST103442,2024-06-30,680,2,1,0.595,0,0,0,0,87000,51800,261
CR503443,CUST103443,2024-06-30,715,2,4,0.486,0,0,0,0,435000,211400,480
CR503444,CUST103444,2024-06-30,568,1,1,0.529,2,2,0,0,84000,44400,182
CR503445,CUST103445,2024-06-30,612,3,2,0.191,2,0,0,0,120000,22900,393
CR503446,CUST103446,2024-06-30,616,1,2,0.384,1,1,2,0,195000,74900,69
CR503447,CUST103447,2024-06-30,648,2,0,0.439,2,0,0,0,89000,39100,120
CR503448,CUST103448,2024-06-30,446,2,3,0.52,1,1,1,0,75000,39000,10
CR503449,CUST103449,2024-06-30,663,1,2,0.045,0,0,0,0,320000,14400,240
CR503450,CUST103450,2024-06-30,656,2,1,0.531,0,0,0,0,384000,203900,354
CR503451,CUST103451,2024-06-30,781,5,1,0.823,2,0,0,0,333000,274100,428
CR503452,CUST103452,2024-06-30,718,3,2,0.342,1,0,0,0,174000,59500,6
CR503453,CUST103453,2024-06-30,599,4,1,0.098,2,2,0,0,396000,38800,6
CR503454,CUST103454,2024-06-30,574,4,3,0.446,0,0,0,0,235000,104800,93
CR503455,CUST103455,2024-06-30,671,5,1,0.651,3,0,0,0,182000,118500,168
CR503456,CUST103456,2024-06-30,575,2,3,0.434,1,1,0,0,186000,80700,235
CR503457,CUST103457,2024-06-30,623,1,3,0.398,4,0,0,0,94000,37400,206
CR503458,CUST103458,2024-06-30,497,4,1,0.981,2,1,1,0,103000,101000,287
CR503459,CUST103459,2024-06-30,724,6,1,0.527,0,0,1,0,220000,115900,25
CR503460,CUST103460,2024-06-30,734,4,2,0.433,1,0,0,0,798000,345500,265
CR503461,CUST103461,2024-06-30,632,3,0,0.087,5,0,0,0,64000,5600,125
CR503462,CUST103462,2024-06-30,674,2,1,0.3,1,0,0,0,376000,112800,322
CR503463,CUST103463,2024-06-30,493,4,1,0.379,4,1,0,0,92000,34900,122
CR503464,CUST103464,2024-06-30,593,4,4,0.141,4,2,0,0,253000,35700,287
CR503465,CUST103465,2024-06-30,605,2,2,0.653,0,0,1,0,198000,129300,144
CR503466,CUST103466,2024-06-30,816,4,2,0.212,0,0,0,0,1525000,323300,286
CR503467,CUST103467,2024-06-30,713,5,1,0.109,1,0,0,0,488000,53200,27
CR503468,CUST103468,2024-06-30,658,5,2,0.451,0,0,0,0,346000,156000,114
CR503469,CUST103469,2024-06-30,581,2,7,0.485,4,1,0,0,86000,41700,214
CR503470,CUST103470,2024-06-30,664,3,4,0.518,0,0,0,0,317000,164200,90
CR503471,CUST103471,2024-06-30,793,6,1,0.418,0,0,0,0,637000,266300,284
CR503472,CUST103472,2024-06-30,779,4,2,0.262,0,0,0,0,230000,60300,274
CR503473,CUST103473,2024-06-30,558,1,3,0.319,2,0,1,0,32000,10200,75
CR503474,CUST103474,2024-06-30,622,3,1,0.632,2,0,0,0,143000,90400,395
CR503475,CUST103475,2024-06-30,679,3,2,0.082,1,0,0,0,222000,18200,272
CR503476,CUST103476,2024-06-30,776,5,2,0.167,0,0,0,0,227000,37900,108
CR503477,CUST103477,2024-06-30,735,3,2,0.124,0,0,0,0,415000,51500,144
CR503478,CUST103478,2024-06-30,584,5,3,0.688,1,1,0,0,169000,116300,276
CR503479,CUST103479,2024-06-30,665,5,1,0.527,1,0,0,0,308000,162300,349
CR503480,CUST103480,2024-06-30,646,4,3,0.487,0,0,0,0,156000,76000,104
CR503481,CUST103481,2024-06-30,677,2,2,0.162,1,0,0,0,583000,94400,72
CR503482,CUST103482,2024-06-30,754,3,1,0.262,0,0,0,0,191000,50000,293
